self-test: enumeration reproduces PV-21 and the involution counts 1,2,4,10,26,76,232,764
length 17: sweeping self-dual permutations ending in 1 (= I(16) of them) in 27940 work units on 12 workers
  [20/27940] checked 661,176  1,578/s  elapsed 7.0m
  [24820/27940] checked 42,206,584  4,317/s  elapsed 162.9m
  [24840/27940] checked 42,225,576  4,319/s  elapsed 162.9m
  [24860/27940] checked 42,244,568  4,318/s  elapsed 163.1m
  [24880/27940] checked 42,263,560  4,316/s  elapsed 163.2m
  [24900/27940] checked 42,302,420  4,309/s  elapsed 163.6m
  [24920/27940] checked 42,326,980  4,312/s  elapsed 163.6m
  [24940/27940] checked 42,345,972  4,313/s  elapsed 163.6m
  [24960/27940] checked 42,364,964  4,313/s  elapsed 163.7m
  [24980/27940] checked 42,383,956  4,311/s  elapsed 163.9m
  [25000/27940] checked 42,402,948  4,310/s  elapsed 164.0m
  [25020/27940] checked 42,439,952  4,298/s  elapsed 164.6m
  [25040/27940] checked 42,466,368  4,301/s  elapsed 164.6m
  [25060/27940] checked 42,485,360  4,303/s  elapsed 164.6m
  [25080/27940] checked 42,504,352  4,305/s  elapsed 164.6m
  [25100/27940] checked 42,523,344  4,307/s  elapsed 164.6m
  [25120/27940] checked 42,542,336  4,308/s  elapsed 164.6m
  [25140/27940] checked 42,577,484  4,300/s  elapsed 165.0m
  [25160/27940] checked 42,605,756  4,303/s  elapsed 165.0m
  [25180/27940] checked 42,624,748  4,305/s  elapsed 165.0m
  [25200/27940] checked 42,643,740  4,305/s  elapsed 165.1m
  [25220/27940] checked 42,662,732  4,305/s  elapsed 165.2m
  [25240/27940] checked 42,681,724  4,304/s  elapsed 165.3m
  [25260/27940] checked 42,715,016  4,294/s  elapsed 165.8m
  [25280/27940] checked 42,745,144  4,297/s  elapsed 165.8m
  [25300/27940] checked 42,764,136  4,299/s  elapsed 165.8m
  [25320/27940] checked 42,783,128  4,299/s  elapsed 165.9m
  [25340/27940] checked 42,802,120  4,298/s  elapsed 166.0m
  [25360/27940] checked 42,821,112  4,298/s  elapsed 166.1m
  [25380/27940] checked 42,852,548  4,294/s  elapsed 166.3m
  [25400/27940] checked 42,884,532  4,297/s  elapsed 166.3m
  [25420/27940] checked 42,903,524  4,297/s  elapsed 166.4m
  [25440/27940] checked 42,922,516  4,296/s  elapsed 166.5m
  [25460/27940] checked 42,941,508  4,296/s  elapsed 166.6m
  [25480/27940] checked 42,960,500  4,296/s  elapsed 166.7m
  [25500/27940] checked 42,990,080  4,287/s  elapsed 167.1m
  [25520/27940] checked 43,023,920  4,290/s  elapsed 167.1m
  [25540/27940] checked 43,042,912  4,290/s  elapsed 167.2m
  [25560/27940] checked 43,061,904  4,288/s  elapsed 167.4m
  [25580/27940] checked 43,080,896  4,288/s  elapsed 167.4m
  [25600/27940] checked 43,099,888  4,288/s  elapsed 167.5m
  [25620/27940] checked 43,127,612  4,281/s  elapsed 167.9m
  [25640/27940] checked 43,163,308  4,285/s  elapsed 167.9m
  [25660/27940] checked 43,182,300  4,285/s  elapsed 168.0m
  [25680/27940] checked 43,201,292  4,284/s  elapsed 168.1m
  [25700/27940] checked 43,220,284  4,284/s  elapsed 168.1m
  [25720/27940] checked 43,239,276  4,283/s  elapsed 168.3m
  [25740/27940] checked 43,265,144  4,274/s  elapsed 168.7m
  [25760/27940] checked 43,300,840  4,278/s  elapsed 168.7m
  [25780/27940] checked 43,319,832  4,280/s  elapsed 168.7m
  [25800/27940] checked 43,338,824  4,279/s  elapsed 168.8m
  [25820/27940] checked 43,357,816  4,277/s  elapsed 168.9m
  [25840/27940] checked 43,376,808  4,278/s  elapsed 169.0m
  [25860/27940] checked 43,395,800  4,279/s  elapsed 169.0m
  [25880/27940] checked 43,440,228  4,269/s  elapsed 169.6m
  [25900/27940] checked 43,459,220  4,271/s  elapsed 169.6m
  [25920/27940] checked 43,478,212  4,273/s  elapsed 169.6m
  [25940/27940] checked 43,497,204  4,275/s  elapsed 169.6m
  [25960/27940] checked 43,516,196  4,273/s  elapsed 169.7m
  [25980/27940] checked 43,535,188  4,272/s  elapsed 169.8m
  [26000/27940] checked 43,579,616  4,270/s  elapsed 170.1m
  [26020/27940] checked 43,598,608  4,270/s  elapsed 170.2m
  [26040/27940] checked 43,617,600  4,272/s  elapsed 170.2m
  [26060/27940] checked 43,636,592  4,270/s  elapsed 170.3m
  [26080/27940] checked 43,655,584  4,270/s  elapsed 170.4m
  [26100/27940] checked 43,674,576  4,271/s  elapsed 170.4m
  [26120/27940] checked 43,719,004  4,266/s  elapsed 170.8m
  [26140/27940] checked 43,737,996  4,267/s  elapsed 170.8m
  [26160/27940] checked 43,756,988  4,269/s  elapsed 170.8m
  [26180/27940] checked 43,775,980  4,269/s  elapsed 170.9m
  [26200/27940] checked 43,794,972  4,268/s  elapsed 171.0m
  [26220/27940] checked 43,813,964  4,270/s  elapsed 171.0m
  [26240/27940] checked 43,976,384  4,234/s  elapsed 173.1m
  [26260/27940] checked 44,042,536  4,240/s  elapsed 173.1m
  [26280/27940] checked 44,108,688  4,247/s  elapsed 173.1m
  [26300/27940] checked 44,167,964  4,252/s  elapsed 173.1m
  [26320/27940] checked 44,234,116  4,255/s  elapsed 173.3m
  [26340/27940] checked 44,300,268  4,254/s  elapsed 173.6m
  [26360/27940] checked 44,366,420  4,256/s  elapsed 173.7m
  [26380/27940] checked 44,423,840  4,262/s  elapsed 173.7m
  [26400/27940] checked 44,442,832  4,261/s  elapsed 173.8m
  [26420/27940] checked 44,461,824  4,260/s  elapsed 173.9m
  [26440/27940] checked 44,480,816  4,261/s  elapsed 174.0m
  [26460/27940] checked 44,499,808  4,259/s  elapsed 174.1m
  [26480/27940] checked 44,518,800  4,257/s  elapsed 174.3m
  [26500/27940] checked 44,563,228  4,257/s  elapsed 174.5m
  [26520/27940] checked 44,582,220  4,259/s  elapsed 174.5m
  [26540/27940] checked 44,601,212  4,258/s  elapsed 174.6m
  [26560/27940] checked 44,620,204  4,257/s  elapsed 174.7m
  [26580/27940] checked 44,639,196  4,258/s  elapsed 174.7m
  [26600/27940] checked 44,658,188  4,258/s  elapsed 174.8m
  [26620/27940] checked 44,700,760  4,252/s  elapsed 175.2m
  [26640/27940] checked 44,719,752  4,254/s  elapsed 175.2m
  [26660/27940] checked 44,738,744  4,256/s  elapsed 175.2m
  [26680/27940] checked 44,757,736  4,256/s  elapsed 175.3m
  [26700/27940] checked 44,776,728  4,255/s  elapsed 175.4m
  [26720/27940] checked 44,795,720  4,254/s  elapsed 175.5m
  [26740/27940] checked 44,838,292  4,252/s  elapsed 175.8m
  [26760/27940] checked 44,859,140  4,254/s  elapsed 175.8m
  [26780/27940] checked 44,878,132  4,255/s  elapsed 175.8m
  [26800/27940] checked 44,897,124  4,253/s  elapsed 175.9m
  [26820/27940] checked 44,916,116  4,255/s  elapsed 175.9m
  [26840/27940] checked 44,935,108  4,255/s  elapsed 176.0m
  [26860/27940] checked 44,975,824  4,251/s  elapsed 176.3m
  [26880/27940] checked 44,998,528  4,251/s  elapsed 176.4m
  [26900/27940] checked 45,017,520  4,253/s  elapsed 176.4m
  [26920/27940] checked 45,036,512  4,252/s  elapsed 176.5m
  [26940/27940] checked 45,055,504  4,250/s  elapsed 176.7m
  [26960/27940] checked 45,074,496  4,252/s  elapsed 176.7m
  [26980/27940] checked 45,113,356  4,245/s  elapsed 177.1m
  [27000/27940] checked 45,137,916  4,247/s  elapsed 177.1m
  [27020/27940] checked 45,156,908  4,249/s  elapsed 177.1m
  [27040/27940] checked 45,175,900  4,251/s  elapsed 177.1m
  [27060/27940] checked 45,194,892  4,251/s  elapsed 177.2m
  [27080/27940] checked 45,213,884  4,250/s  elapsed 177.3m
  [27100/27940] checked 45,250,888  4,238/s  elapsed 177.9m
  [27120/27940] checked 45,277,304  4,241/s  elapsed 177.9m
  [27140/27940] checked 45,296,296  4,243/s  elapsed 177.9m
  [27160/27940] checked 45,315,288  4,244/s  elapsed 177.9m
  [27180/27940] checked 45,334,280  4,246/s  elapsed 177.9m
  [27200/27940] checked 45,353,272  4,246/s  elapsed 178.0m
  [27220/27940] checked 45,388,420  4,233/s  elapsed 178.7m
  [27240/27940] checked 45,416,692  4,235/s  elapsed 178.7m
  [27260/27940] checked 45,435,684  4,237/s  elapsed 178.7m
  [27280/27940] checked 45,454,676  4,239/s  elapsed 178.7m
  [27300/27940] checked 45,473,668  4,241/s  elapsed 178.7m
  [27320/27940] checked 45,492,660  4,241/s  elapsed 178.8m
  [27340/27940] checked 45,525,952  4,229/s  elapsed 179.4m
  [27360/27940] checked 45,556,080  4,232/s  elapsed 179.4m
  [27380/27940] checked 45,575,072  4,234/s  elapsed 179.4m
  [27400/27940] checked 45,594,064  4,235/s  elapsed 179.4m
  [27420/27940] checked 45,613,056  4,236/s  elapsed 179.5m
  [27440/27940] checked 45,632,048  4,235/s  elapsed 179.6m
  [27460/27940] checked 45,663,484  4,223/s  elapsed 180.2m
  [27480/27940] checked 45,695,468  4,225/s  elapsed 180.2m
  [27500/27940] checked 45,714,460  4,227/s  elapsed 180.2m
  [27520/27940] checked 45,733,452  4,229/s  elapsed 180.2m
  [27540/27940] checked 45,752,444  4,231/s  elapsed 180.2m
  [27560/27940] checked 45,771,436  4,229/s  elapsed 180.4m
  [27580/27940] checked 45,801,016  4,222/s  elapsed 180.8m
  [27600/27940] checked 45,834,856  4,225/s  elapsed 180.8m
  [27620/27940] checked 45,853,848  4,227/s  elapsed 180.8m
  [27640/27940] checked 45,872,840  4,228/s  elapsed 180.8m
  [27660/27940] checked 45,891,832  4,227/s  elapsed 180.9m
  [27680/27940] checked 45,910,824  4,227/s  elapsed 181.0m
  [27700/27940] checked 45,938,548  4,214/s  elapsed 181.7m
  [27720/27940] checked 45,974,244  4,218/s  elapsed 181.7m
  [27740/27940] checked 45,993,236  4,220/s  elapsed 181.7m
  [27760/27940] checked 46,012,228  4,220/s  elapsed 181.7m
  [27780/27940] checked 46,031,220  4,219/s  elapsed 181.8m
  [27800/27940] checked 46,050,212  4,219/s  elapsed 181.9m
  [27820/27940] checked 46,076,080  4,214/s  elapsed 182.2m
  [27840/27940] checked 46,111,776  4,218/s  elapsed 182.2m
  [27860/27940] checked 46,130,768  4,219/s  elapsed 182.2m
  [27880/27940] checked 46,149,760  4,218/s  elapsed 182.3m
  [27900/27940] checked 46,168,752  4,217/s  elapsed 182.5m
  [27920/27940] checked 46,187,744  4,217/s  elapsed 182.6m
  [27940/27940] checked 46,206,736  4,218/s  elapsed 182.6m

length 17: 46,206,736 self-dual candidates decided in 182.6 min (4,217/s)
unsortable found: 0
=> no self-dual permutation of length 17 ending in 1 is unsortable by 3 stacks in series
